imdb_score,genres,movie_title,content_rating,title_year,duration
5.9,Action|Drama|Horror|Thriller,From a Whisper to a Scream,R,1987,92
4.7,Documentary|Drama,Sex with Strangers,,2002,105
7,Comedy|Horror|Musical,Dracula: Pages from a Virgin's Diary,,2002,73
6.9,Drama,Faith Like Potatoes,PG,2006,116
6.1,Sci-Fi|Thriller,Beyond the Black Rainbow,R,2010,110
7.6,Action|Crime|Thriller,The Raid: Redemption,R,2011,102
3,Action|Horror|Sci-Fi,The Dead Undead,R,2010,89
2.6,Horror,The Vatican Exorcisms,R,2013,76
8.6,Drama|Romance|War,Casablanca,PG,1942,82
6.1,Drama|Horror|Mystery|Thriller,Lake Mungo,R,2008,89
7.5,Comedy|Drama,Rocket Singh: Salesman of the Year,,2009,150
6.7,Drama|Sci-Fi,Silent Running,GP,1972,89
8.1,Drama|Sport,Rocky,PG,1976,145
4.9,Drama,The Sleepwalker,Not Rated,2014,91
6.8,Fantasy|Horror,The Fog,R,1980,89
6.8,Adventure|Comedy|History,Tom Jones,Unrated,1963,121
5.7,Horror|Mystery|Thriller,Unfriended,R,2014,83
8.3,Crime|Drama,Taxi Driver,R,1976,110
6.6,Horror,The Howling,R,1981,91
7.3,Action|Adventure|Thriller,Dr. No,Approved,1962,110
5,Horror|Mystery|Sci-Fi|Thriller,Chernobyl Diaries,R,2012,86
7,Fantasy|Horror,Hellraiser,R,1987,86
3.4,Drama,God's Not Dead 2,PG,2016,120
5.9,Drama|Horror|Mystery|Thriller,Cry_Wolf,PG-13,2005,90
6,Action|Adventure|Drama|Sci-Fi|Thriller,Godzilla 2000,PG,1999,99
7.4,Drama|Romance,Blue Valentine,R,2010,112
7.4,Adventure|Comedy|Drama,Transamerica,R,2005,103
4.2,Horror,The Devil Inside,R,2012,83
6.2,Comedy|Drama|Music,Beyond the Valley of the Dolls,X,1970,109
6.2,Drama|Romance|Western,Love Me Tender,,1956,89
7.5,Documentary,An Inconvenient Truth,PG,2006,96
7.2,Action|Drama|Romance|War,Sands of Iwo Jima,Approved,1949,109
7.2,Biography|Documentary|Music,Shine a Light,PG-13,2008,122
5.4,Adventure|Horror,The Green Inferno,R,2013,100
7,Drama|Family|Romance,Departure,,2015,109
7.2,Biography|Comedy|Drama|Romance,The Sessions,R,2012,95
7.9,Documentary,"Food, Inc.",PG,2008,94
6.8,Drama,October Baby,PG-13,2011,107
6.7,Comedy|Drama|Romance,Next Stop Wonderland,R,1998,104
7.5,Comedy|Drama|Romance,Juno,PG-13,2007,96
6.8,Comedy|Drama,The Skeleton Twins,R,2014,93
6.9,Drama|Mystery|Thriller,Martha Marcy May Marlene,R,2011,102
6.8,Comedy|Drama,Obvious Child,R,2014,84
7.2,Crime|Drama,Frozen River,R,2008,97
7.4,Documentary|Music,20 Feet from Stardom,PG-13,2013,91
5.6,Comedy|Drama,Two Girls and a Guy,R,1997,84
6.8,Comedy|Drama|Romance,Walking and Talking,R,1996,86
7.2,Comedy|Drama|Music,The Full Monty,R,1997,91
7.7,Documentary,Who Killed the Electric Car?,PG,2006,92
7,Comedy|Drama|Romance|Sport,The Broken Hearts Club: A Romantic Comedy,R,2000,94
7.2,Comedy|Fantasy|Mystery,Bubba Ho-Tep,R,2002,92
6.4,Adventure|Comedy|Family|Fantasy|Horror,Goosebumps,PG,2015,103
7.2,Drama,Slam,R,1998,100
7.2,Crime|Drama|Mystery,Brigham City,PG-13,2001,119
6.2,Drama|Romance,Fiza,,2000,167
6.9,Comedy,History of the World: Part I,R,1981,92
6.2,Comedy|Sci-Fi,Orgazmo,NC-17,1997,92
6.9,Drama|Romance,All the Real Girls,R,2003,108
7,Comedy|Drama,Dream with the Fishes,R,1997,97
6.7,Drama,Blue Car,R,2002,88
3.6,Comedy|Romance,Luminarias,R,2000,100
6.3,Drama,Palo Alto,R,2013,100
7.4,Crime|Drama,Ajami,,2009,124
7.4,Comedy|Drama|Fantasy|Romance,Wristcutters: A Love Story,R,2006,88
7.3,Drama|Romance|Sci-Fi,I Origins,R,2014,106
6.1,Comedy|Drama|Romance,The Battle of Shaker Heights,PG-13,2003,79
6.7,Drama|Fantasy|Thriller,The Lovely Bones,PG-13,2009,135
8.2,Biography|Crime|Documentary|History,The Act of Killing,Not Rated,2012,96
7.7,Crime|Documentary|War,Taxi to the Dark Side,R,2007,53
7.3,Documentary|Sport,Once in a Lifetime: The Extraordinary Story of the New York Cosmos,PG-13,2006,97
7.4,Drama,Guiana 1838,Unrated,2004,120
5.7,Comedy|Drama,Lisa Picard Is Famous,PG-13,2000,90
7.6,Adventure|Biography|Documentary|Drama,Antarctica: A Year on Ice,PG,2013,91
6.8,Documentary,A Lego Brickumentary,G,2014,93
5.6,Action|Drama,Hardflip,PG-13,2012,112
4.8,Thriller,Chocolate: Deep Dark Secrets,,2005,160
6.4,Horror,The House of the Devil,R,2009,95
6.8,Comedy|Crime|Thriller,The Perfect Host,R,2010,93
6.1,Comedy|Crime,Safe Men,R,1998,88
5.2,Crime|Drama|Romance,Speedway Junky,R,1999,105
6.9,Comedy|Drama,The Last Big Thing,R,1996,98
6,Action|Comedy|Fantasy|Sci-Fi,The Specials,R,2000,82
6.3,Comedy|Romance,16 to Life,,2009,89
6.1,Crime|Drama|Thriller,Alone with Her,Not Rated,2006,78
5.5,Drama|Sci-Fi,Creative Control,R,2015,97
6.9,Comedy|Drama|Sci-Fi,Special,R,2006,81
5.6,Comedy|Drama,Sparkler,R,1997,90
1.9,Action|Adventure|Comedy|Fantasy|Sci-Fi,The Helix... Loaded,R,2005,97
4.1,Action|Drama,In Her Line of Fire,R,2006,88
5.4,Comedy|Drama,The Jimmy Show,R,2001,96
6.8,Crime|Drama|Romance,Heli,Not Rated,2013,105
7,Comedy|Family,Karachi se Lahore,,2015,
6.7,Drama|Romance,Loving Annabelle,Not Rated,2006,76
5.8,Comedy|Drama,Hits,,2014,96
6.2,Crime|Drama|Thriller,Jimmy and Judy,R,2006,99
2.8,Comedy,Frat Party,R,2009,90
7.3,Drama,The Party's Over,,1965,94
5.8,Drama,Proud,PG,2004,87
6.5,Drama,The Poker House,R,2008,93
6.1,Drama,Childless,R,2008,90
5.1,Comedy|Horror|Sci-Fi,ZMD: Zombies of Mass Destruction,R,2009,89
2.2,Horror,Snow White: A Deadly Summer,PG-13,2012,83
7.2,Drama|Romance,Hidden Away,Unrated,2014,96
5.7,Comedy|Drama|Romance,My Last Day Without You,,2011,90
3.4,Comedy|Music,Steppin: The Movie,PG-13,2009,138
3.8,Western,Doc Holliday's Revenge,PG-13,2014,84
4.7,Horror|Thriller,Black Rock,R,2012,83
5.6,Horror|Mystery,Truth or Die,Not Rated,2012,96
3.9,Drama|Thriller,The Pet,,2006,94
5.4,Drama|Musical|Sci-Fi,Bang Bang Baby,,2014,90
5.2,Horror,Fear Clinic,R,2015,95
3.5,Action|Comedy|Horror,Zombie Hunter,Not Rated,2013,93
5.3,Drama,A Fine Step,PG,2014,111
7,Crime|Drama|Mystery|Thriller,Trance,R,2013,101
7.1,Drama|Romance|Sci-Fi,Charly,PG,1968,103
5.5,Horror|Thriller,Banshee Chapter,R,2013,87
5.9,Comedy,Jesse            ,,,30
6,Drama,Ask Me Anything,Not Rated,2014,100
4.8,Comedy|Romance,And Then Came Love,,2007,90
7.1,Documentary|News,Food Chains,,2014,83
8.2,Crime|Drama|Romance,On the Waterfront,Not Rated,1954,108
5.7,Comedy,L!fe Happens,R,2011,100
7.9,Drama,"4 Months, 3 Weeks and 2 Days",Not Rated,2007,113
7.3,Horror,The Horror Network Vol. 1,,2015,97
7.1,Crime|Drama|Thriller,Hard Candy,R,2005,104
6.4,Drama|Thriller,The Quiet,R,2005,91
5.9,Drama,Circumstance,R,2011,107
7.5,Biography|Drama|Romance,Fruitvale Station,R,2013,85
6.4,Comedy|Fantasy|Thriller,The Brass Teapot,R,2012,101
7.4,Animation|Drama|Family,Bambi,Approved,1942,70
7.3,Comedy|Romance|Sport,The Hammer,R,2007,88
6.5,Action|Drama|Thriller,Snitch,PG-13,2013,112
7.2,Comedy|Drama|Romance,Latter Days,R,2003,107
6.7,Drama,Elza,,2011,78
7.1,Drama,1982,R,2013,90
6,Comedy,"For a Good Time, Call...",R,2012,88
6.7,Comedy|Drama|Romance,Celeste & Jesse Forever,R,2012,92
5.6,Drama|Fantasy|Sci-Fi,Time Changer,PG,2002,95
7,Crime|Drama|Thriller,London to Brighton,R,2006,85
4.9,Action|Comedy|Drama|Sci-Fi,American Hero,,2015,86
3.2,Mystery|Thriller,Windsor Drive,,2015,90
8.4,Drama|Mystery,A Separation,PG-13,2011,123
6.9,Thriller,Crying with Laughter,,2009,93
7.5,Comedy|Drama,Welcome to the Dollhouse,R,1995,88
7.2,Drama|Romance,Ruby in Paradise,R,1993,114
7.2,Drama|Romance,Raising Victor Vargas,R,2002,88
8,Crime|Drama|Romance,Pandora's Box,Not Rated,1929,110
7.4,Drama,Harrison Montgomery,,2008,95
7.2,Drama,Live-In Maid,Unrated,2004,83
6.5,Drama|Thriller,Deterrence,R,1999,104
7.2,Crime|Drama|Romance,The Mudge Boy,R,2003,94
4.2,Drama,The Young Unknowns,R,2000,87
5.1,Comedy,Not Cool,Not Rated,2014,93
6.4,Comedy|Horror,Dead Snow,Not Rated,2009,91
6.8,Action|Adventure|Drama|War,Saints and Soldiers,PG-13,2003,90
6.2,Horror|Sci-Fi|Short|Thriller,Vessel,,2012,14
7.5,Comedy|Drama|Music,American Graffiti,PG,1973,112
7.7,Documentary|War,Iraq for Sale: The War Profiteers,,2006,75
6.9,Action|Adventure|Animation|Comedy|Fantasy|Sci-Fi,Aqua Teen Hunger Force Colon Movie Film for Theaters,R,2007,86
7,Comedy|Drama|Romance,Safety Not Guaranteed,R,2012,86
7.5,Comedy|Documentary,Kevin Hart: Laugh at My Pain,R,2011,89
6.3,Crime|Horror|Thriller,Kill List,Not Rated,2011,95
5.5,Horror,The Innkeepers,R,2011,101
4.8,Drama|Fantasy|Horror|Mystery|Thriller,The Unborn,PG-13,2009,89
8.1,Drama,The Conformist,R,1970,106
6.6,Drama,Interview with the Assassin,R,2002,88
5.2,Crime|Drama|Horror|Thriller,Donkey Punch,R,2008,99
5.6,Horror,All the Boys Love Mandy Lane,R,2006,90
3.1,Horror,Bled,R,2009,95
8.1,Thriller|Western,High Noon,PG,1952,85
8.3,Documentary|Drama|Sport,Hoop Dreams,PG-13,1994,170
7.1,Documentary|Music,Rize,PG-13,2005,86
8.1,Action|Adventure|Fantasy|Sci-Fi,Destiny,,2014,
7.2,Crime|Drama,L.I.E.,NC-17,2001,97
6.3,Drama|Mystery|Thriller,The Sisterhood of Night,PG-13,2014,104
4,Drama|Music|Romance,B-Girl,PG-13,2009,88
7.2,Action|Adventure|Drama|Romance,King Kong,PG-13,2005,201
5.3,Horror,House of Wax,R,2005,108
7.2,Drama,Half Nelson,R,2006,106
6.5,Drama,Naturally Native,PG-13,1998,107
6.5,Comedy,Hav Plenty,R,1997,84
4.9,Crime|Drama|Thriller,Adulterers,,2015,91
5.2,Fantasy|Horror,Escape from Tomorrow,Not Rated,2013,90
7.4,Documentary,Starsuckers,,2009,103
7.4,Documentary,The Hadza: Last of the First,,2014,71
5.4,Fantasy|Horror|Mystery|Thriller,After,PG-13,2012,90
3.9,Drama|Thriller,Treachery,,2013,67
5.3,Comedy|Drama,Walter,,2015,94
7.8,Comedy|Musical|Romance,Top Hat,Approved,1935,81
6.4,Horror,The Blair Witch Project,R,1999,81
8.1,Documentary|History|Music,Woodstock,R,1970,215
6.5,Comedy,The Kentucky Fried Movie,R,1977,83
5.6,Action|Crime|Drama,Mercy Streets,PG-13,2000,106
5.6,Mystery|Thriller,Arnolds Park,PG-13,2007,103
6.6,Drama,Broken Vessels,R,1998,90
6.3,Crime|Drama,Water & Power,Not Rated,2013,88
7.7,Documentary,They Will Have to Kill Us First,,2015,105
7,Documentary,Crop Circles: Quest for Truth,,2002,115
8,Action|Drama|Thriller,Light from the Darkroom,PG-13,2014,90
7.2,Comedy|Drama,Irreplaceable,,2016,102
4.5,Thriller,The Maid's Room,,2013,98
7.7,Comedy|Musical,A Hard Day's Night,Approved,1964,87
7.2,Documentary,The Harvest/La Cosecha,,2011,80
6.1,Drama|Romance,Love Letters,R,1983,88
6.4,Comedy,Julija in alfa Romeo,,2015,83
6.5,Drama|Romance,Fireproof,PG,2008,122
7,Biography|Documentary|Drama,Faith Connections,,2013,115
6.1,Adventure|Family|Romance,Benji,G,1974,86
5.7,Adventure|Biography|Drama|Horror|Thriller,Open Water,R,2003,79
5.4,Comedy,High Road,R,2011,87
5.9,Horror|Sci-Fi,Kingdom of the Spiders,PG,1977,97
7.5,Documentary|Family|Music,Mad Hot Ballroom,PG,2005,105
7.7,Comedy|Drama,The Station Agent,R,2003,89
7.1,Drama,To Save a Life,PG-13,2009,120
7.4,Documentary,Wordplay,PG,2006,94
7.6,Biography|Documentary|Sport,Beyond the Mat,R,1999,108
6.4,Comedy|Drama|Romance,The Singles Ward,PG,2002,102
7.4,Drama,Osama,PG-13,2003,83
6.8,Documentary,Sholem Aleichem: Laughing in the Darkness,Unrated,2011,93
6.5,Drama|Music,Groove,R,2000,86
6,Comedy|Crime|Family,The R.M.,PG,2003,101
7.3,Drama,Twin Falls Idaho,R,1999,111
7.3,Crime|Drama,Mean Creek,R,2004,90
6.5,Crime|Drama|Romance,Hurricane Streets,R,1997,86
6,Comedy|Romance,Never Again,R,2001,98
5.3,Crime|Drama|Thriller,Civil Brand,R,2002,91
6.6,Comedy|Drama,Lonesome Jim,R,2005,91
6.1,Comedy|Drama|Romance,Drinking Buddies,R,2013,90
7.1,Documentary,Deceptive Practice: The Mysteries and Mentors of Ricky Jay,,2012,88
8.7,Action|Adventure|Drama,Seven Samurai,Unrated,1954,202
8.4,Documentary|Sport,The Other Dream Team,Not Rated,2012,89
5.8,Comedy|Music|Romance,Johnny Suede,R,1991,97
6.2,Comedy,Finishing the Game: The Search for a New Bruce Lee,Not Rated,2007,84
5.8,Comedy|Fantasy|Horror,Rubber,R,2010,82
6.7,Adventure|Animation|Comedy|Family|Fantasy|Sci-Fi,Home,PG,2015,94
5.7,Comedy|Romance,Kiss the Bride,R,2007,100
6.1,Drama|Sport,The Slaughter Rule,R,2002,112
6.4,Drama|Sci-Fi|Thriller,Monsters,R,2010,94
5,Drama,The Californians,PG,2005,87
6.5,Comedy,The Living Wake,PG-13,2007,91
4.6,Comedy|Horror,Detention of the Dead,Not Rated,2012,87
7.7,Comedy|Crime,Crazy Stone,,2006,98
7.3,Biography|Documentary|Music,Scott Walker: 30 Century Man,,2006,95
6.6,Drama,Everything Put Together,R,2000,87
6.4,Drama|Thriller,Good Kill,R,2014,102
5.8,Thriller,Insomnia Manica,,2005,127
7.2,Documentary,The Outrageous Sophie Tucker,,2014,96
7.2,Drama|Romance,Now Is Good,PG-13,2012,103
3.5,Comedy|Horror,Girls Gone Dead,R,2012,104
7.5,History,America Is Still the Place,,2015,90
2.2,Action|Mystery|Thriller,Subconscious,R,2015,122
3.3,Comedy|Drama,Crossroads,PG-13,2002,93
6.6,Mystery|Thriller,Enter Nowhere,R,2011,90
6.9,Crime|Drama,The King of Najayo,R,2012,101
4,Action|Romance|Sport,Fight to the Finish,PG-13,2016,94
7.4,Horror|Musical,Alleluia! The Devil's Carnival,,2016,97
8.3,Comedy|Mystery|Thriller,The Sound and the Shadow,R,2014,90
5.7,Family,Rodeo Girl,PG,2016,108
6.8,Action|Biography|Documentary|Sport,Born to Fly: Elizabeth Streb vs. Gravity,,2014,82
5.2,Family,The Little Ponderosa Zoo,,2016,84
6.4,Adventure|Family|Fantasy,Oz the Great and Powerful,PG,2013,130
6.2,Action|Comedy|Horror|Sci-Fi,The Toxic Avenger,Unrated,1984,91
5.9,Crime|Drama,Straight Out of Brooklyn,R,1991,91
7.7,Drama|History|War,Bloody Sunday,R,2002,107
4.3,Action,Diamond Ruff,R,2015,82
7.1,Comedy|Drama|Romance,Conversations with Other Women,R,2005,84
6.2,Comedy|Horror|Musical,Poultrygeist: Night of the Chicken Dead,Unrated,2006,103
6.8,Comedy|Romance,Mutual Friends,,2013,86
7.7,Comedy|Musical|Romance,42nd Street,Unrated,1933,89
8.2,Documentary,Rise of the Entrepreneur: The Search for a Better Way,G,2014,52
7.5,Comedy|Drama|Romance,Metropolitan,PG-13,1990,98
7.6,Comedy|Drama|Music|Romance,As It Is in Heaven,,2004,133
4.1,Drama|Horror|Mystery|Thriller,Roadside,,2013,81
6.9,Comedy,Napoleon Dynamite,PG,2004,92
7.1,Crime|Drama|Thriller,Blue Ruin,R,2013,90
6.3,Horror,Paranormal Activity,R,2007,84
7.7,Documentary|Sport,Dogtown and Z-Boys,PG-13,2001,91
8.3,Adventure|Comedy|Fantasy,Monty Python and the Holy Grail,PG,1975,91
7.1,Drama,Quinceañera,R,2006,90
4.7,Comedy|Fantasy|Horror|Musical,Gory Gory Hallelujah,,2003,96
7.7,Drama|Fantasy|Sci-Fi|Thriller,Heroes            ,TV-14,,60
7.2,Biography|Documentary,Tarnation,Unrated,2003,88
5.1,Documentary,I Want Your Money,PG,2010,92
5.4,Comedy|Horror,Love in the Time of Monsters,,2014,97
6.9,Horror,The Beyond,X,1981,82
8.2,Animation|Comedy|Drama,Home Movies            ,TV-PG,,22
6.1,Comedy|Romance,What Happens in Vegas,PG-13,2008,101
6.1,Horror|Thriller,The Dark Hours,R,2005,80
6.9,Comedy|Drama|Romance,My Beautiful Laundrette,R,1985,97
5.8,Drama|Horror|Mystery|Thriller,Fabled,R,2002,84
6,Drama|Thriller,Show Me,R,2004,97
8.2,Drama,Cries & Whispers,R,1972,91
8,Drama|History|War,Intolerance: Love's Struggle Throughout the Ages,Not Rated,1916,123
7,Documentary,Trekkies,PG,1997,86
6.3,Musical|Romance,The Broadway Melody,Passed,1929,100
7.6,Fantasy|Horror,The Evil Dead,NC-17,1981,96
6.1,Horror|Thriller,Maniac,Not Rated,2012,89
7.2,Documentary|History,Censored Voices,,2015,84
7.8,Documentary|Sport,Murderball,R,2005,88
4.7,Action|Drama,American Ninja 2: The Confrontation,R,1987,90
7.5,Documentary,51 Birch Street,Unrated,2005,90
6.7,Action|Adventure|Drama|Sci-Fi,Revolution            ,TV-14,,43
3.4,Family|Sci-Fi,Rotor DR1,,2015,98
7.9,Horror|Thriller,Halloween,R,1978,101
8.9,Crime|Drama,12 Angry Men,Not Rated,1957,96
6.9,Animation|Drama,My Dog Tulip,,2009,83
8.2,Comedy|Romance,It Happened One Night,Unrated,1934,65
7.3,Drama|Thriller,Dogtooth,Unrated,2009,94
8,Biography|Documentary|Music,Tupac: Resurrection,R,2003,112
6.7,Comedy|Drama,Tumbleweeds,PG-13,1999,102
6.6,Action|Fantasy|Horror|Mystery|Thriller,The Prophecy,R,1995,98
6.9,Comedy|Romance,When the Cat's Away,R,1996,91
7.1,Comedy|Drama,Pieces of April,PG-13,2003,80
5.6,Drama,The Big Swap,,1998,114
6.7,Drama,Old Joy,Unrated,2006,76
7.1,Drama,Wendy and Lucy,R,2008,80
5.2,Drama,3 Backyards,R,2010,88
7.7,Crime|Drama|Romance,Pierrot le Fou,Not Rated,1965,110
7.5,Documentary,Sisters in Law,Not Rated,2005,104
7.6,Documentary,Ayurveda: Art of Being,,2001,102
8.1,Drama|Romance,Nothing But a Man,Not Rated,1964,95
5.5,Drama|Romance,"First Love, Last Rites",R,1997,94
6.6,Drama|Sport,Fighting Tommy Riley,R,2004,109
3.2,Action|Thriller,Royal Kill,PG-13,2009,90
7.4,Drama|Fantasy|Musical|Romance,Across the Universe,PG-13,2007,133
6.6,Drama|Music,The Looking Glass,,2015,110
6.2,Action|Comedy|Sci-Fi|Sport,Death Race 2000,R,1975,80
4.8,Thriller,Locker 13,R,2014,95
4.5,Horror,Midnight Cabaret,R,1990,94
7.2,Comedy|Drama|Romance,Anderson's Cross,R,2010,98
4.3,Drama|Musical|Romance,Bizarre,Unrated,2015,98
4.5,Horror|Mystery,Graduation Day,R,1981,96
6.4,Comedy|Crime|Drama|Horror|Mystery|Thriller,Some Guy Who Kills People,R,2011,97
6.4,Biography|Crime|Drama|Thriller,Compliance,R,2012,90
7.3,Comedy|Drama|Romance,Chasing Amy,R,1997,113
6.9,Comedy|Drama|Romance,Lovely & Amazing,R,2001,91
4.3,Action|Adventure|Mystery|Romance|Thriller,Death Calls,R,2010,90
7.2,Crime|Drama|Romance,Better Luck Tomorrow,R,2002,98
6.5,Comedy|Drama|Romance,The Incredibly True Adventure of Two Girls in Love,R,1995,94
6.6,Comedy|Drama,Chuck & Buck,R,2000,96
6.7,Comedy|Drama|Romance,American Desi,Unrated,2001,100
4.3,Action|Crime|Drama,Amidst the Devil's Wings,,2014,90
7.3,Mystery|Sci-Fi|Thriller,Cube,R,1997,90
6.4,Comedy|Romance,Love and Other Catastrophes,R,1996,76
7,Animation|Comedy|Drama|Fantasy|Sci-Fi,I Married a Strange Person!,R,1997,75
5.5,Drama|Mystery|Thriller,November,R,2004,78
6.7,Drama|Romance,Like Crazy,PG-13,2011,90
4.3,Horror,Teeth and Blood,,2015,96
6.1,Comedy|Music,Sugar Town,R,1999,92
6.8,Comedy|Drama,The Motel,,2005,75
3.9,Drama|Thriller,The Canyons,R,2013,99
8.5,Crime|Drama,Happy Valley            ,TV-MA,,58
6.9,Drama,On the Outs,R,2004,86
7.3,Drama|Thriller,Shotgun Stories,PG-13,2007,92
6.9,Mystery|Thriller,Exam,Not Rated,2009,101
6.3,Sci-Fi,The Sticky Fingers of Time,,1997,81
2.5,Drama|Musical,Sunday School Musical,G,2008,93
5.7,Drama,Rust,PG,2010,95
7,Action|Drama|Fantasy|Sci-Fi,Ink,,2009,107
6.2,Drama|Family,The Christmas Bunny,PG,2010,98
6.9,Comedy|Short,Jesus People,,2007,35
4.5,Crime|Drama,Butterfly,R,1982,108
7.8,Documentary,UnDivided,PG,2013,66
4.4,Horror|Thriller,The Frozen,PG-13,2012,95
7.4,Fantasy|Romance,The Love Letter,Unrated,1998,99
6.6,Family,Horse Camp,PG,2014,108
8,Documentary,Give Me Shelter,,2014,90
8.3,Drama|Romance|War,The Big Parade,Not Rated,1925,151
6.5,Comedy,Little Big Top,,2006,83
7.1,Comedy|Music|Romance,Along the Roadside,,2013,108
7.1,Action|Biography|Crime|Drama,Bronson,R,2008,92
4,Adventure|Drama|Fantasy|Thriller|Western,Western Religion,,2015,105
7.5,Documentary,Burn,Not Rated,2012,86
7,Drama,Urbania,R,2000,106
4,Comedy|Drama,The Stewardesses,X,1969,93
6.7,Adventure|Horror|Sci-Fi,"The Beast from 20,000 Fathoms",Approved,1953,80
7.2,Adventure|Drama|Family|Fantasy|Sci-Fi,"20,000 Leagues Under the Sea",Approved,1954,127
7,Action|Adventure|Sci-Fi|Thriller,Mad Max,R,1979,93
7.4,Comedy|Drama,Swingers,R,1996,96
8,Action|Drama|Western,A Fistful of Dollars,R,1964,99
6.5,Comedy|Drama|History|Musical|Romance,She Done Him Wrong,Approved,1933,66
7.2,Documentary,Short Cut to Nirvana: Kumbh Mela,Unrated,2004,85
6.4,Drama,The Grace Card,PG-13,2010,101
6.5,Drama,Middle of Nowhere,R,2012,97
6.8,Comedy|Drama|Romance,3,Unrated,2010,119
6.9,Drama|Music,The Business of Fancydancing,,2002,103
7.5,Documentary|History|Music,Call + Response,PG-13,2008,86
7.1,Crime|Drama|Thriller,Side Effects,R,2013,106
5.1,Crime|Horror|Mystery|Thriller,Malevolence,R,2003,90
6.2,Comedy|Drama,Shooting the Warwicks,,2015,95
3.9,Horror|Sci-Fi|Thriller,Super Hybrid,PG-13,2010,94
6,Comedy|Drama|Horror|Romance,Baghead,R,2008,84
6.8,Comedy|Horror|Mystery|Thriller,Solitude,,2014,89
7.4,Documentary,The Case of the Grinning Cat,,2004,59
8.1,Drama|Fantasy,Ordet,Not Rated,1955,126
6.5,Comedy|Drama|Romance,Good Dick,R,2008,86
8,Drama|Romance|Sci-Fi,The Man from Earth,Not Rated,2007,87
7.7,Crime|Documentary,The Trials of Darryl Hunt,PG-13,2006,106
7.2,Drama|Family,An American Girl Holiday,,2004,86
5.4,Drama|Music|Mystery|Romance|Sci-Fi,Yesterday Was a Lie,PG,2008,89
6.7,Comedy|Drama|Music,Theresa Is a Mother,,2012,105
6.3,Drama|Sci-Fi|Thriller,H.,,2014,93
8.1,Drama,Archaeology of a Woman,,2012,94
8.5,Drama|Family,Children of Heaven,PG,1997,89
7.7,Drama|Romance,Weekend,Not Rated,2011,97
6.5,Comedy|Romance,She's Gotta Have It,R,1986,88
8.7,Documentary,Butterfly Girl,,2014,78
6.5,Drama,The World Is Mine,,2015,104
7,Drama|Romance|Sci-Fi,Another Earth,PG-13,2011,92
5.8,Thriller,The Calling,R,2014,108
5.5,Crime|Drama|Thriller,Sweet Sweetback's Baadasssss Song,R,1971,97
7,Drama,Perfect Cowboy,,2014,109
6.3,Comedy|Drama|Romance,Tadpole,PG-13,2000,78
7.9,Drama|Music|Romance,Once,R,2007,85
7.3,Comedy,The Woman Chaser,,1999,88
7.4,Documentary,The Horse Boy,Unrated,2009,93
5.4,Horror,When the Lights Went Out,,2012,86
7.1,Action|Drama|Sport,Heroes of Dirt,PG-13,2015,98
7.5,Horror|Thriller,The Texas Chain Saw Massacre,R,1974,88
8.4,Animation|Comedy|Family,A Charlie Brown Christmas,TV-G,1965,25
7,Adventure|Documentary,Antarctic Edge: 70° South,,2015,72
5.3,Documentary,Aroused,,2013,66
7.1,Documentary,Top Spin,,2014,80
7.5,Documentary,Roger & Me,R,1989,91
6.1,Fantasy|Horror|Thriller,Cat People,R,1982,93
7.2,Drama,An American in Hollywood,R,2014,89
6.7,Drama|Mystery|Sci-Fi|Thriller,Sound of My Voice,R,2011,85
8.2,Documentary|Family,The Brain That Sings,,2013,62
6.6,Documentary|War,The Blood of My Brother,,2005,90
6.7,Comedy|Drama,Your Sister's Sister,R,2011,90
5.1,Romance,Romantic Schemer,PG-13,2015,
7,Comedy,A Dog's Breakfast,,2007,88
7,Comedy,A Dog's Breakfast,,2007,88
8,Drama|Horror|Mystery,Night of the Living Dead,Unrated,1968,96
